Order_ID,City,Order_Date,Time_Ordered,Delivery_Time_Minutes,Delivery_Person_Age,Order_Value,review_text
ORD838344,New York,2023-10-11,07:37:00,29,40,31.03,Driver was polite and food was hot.
ORD949785,Boston,2023-10-11,02:03:00,33,50,91.38,"Average experience, nothing special."
ORD791274,New York,2023-10-15,02:42:00,54,54,56.19,Very late and spilled.
ORD465226,San Francisco,2023-10-20,17:25:00,30,31,88.62,Missing an item but otherwise fine.
ORD237259,Boston,2023-10-26,10:35:00,15,56,105.91,"Super fast, piping hot!"
ORD844056,Chicago,2023-10-03,23:08:00,22,47,88.08,Driver was polite and food was hot.
ORD319955,Boston,2023-10-14,17:57:00,50,31,92.21,Very late and spilled.
ORD997729,Houston,2023-10-01,21:59:00,10,46,86.34,Amazing and speedy delivery!
ORD200713,Houston,2023-10-09,03:45:00,19,30,114.23,"Super fast, piping hot!"
ORD781676,Seattle,2023-10-06,20:11:00,21,44,40.73,Amazing and speedy delivery!
ORD612361,Seattle,2023-10-06,21:46:00,43,57,115.23,Missing an item but otherwise fine.
ORD913537,New York,2023-10-31,05:02:00,20,48,105.81,Driver was polite and food was hot.
ORD763049,Houston,2023-10-31,02:19:00,10,42,16.22,Driver was polite and food was hot.
,Chicago,2023-10-06,19:24:00,10,20,76.62,Driver was polite and food was hot.
ORD827424,Boston,2023-10-27,13:28:00,31,56,34.02,Food was cold but driver was nice.
ORD836873,San Francisco,2023-10-23,12:52:00,12,23,89.95,Amazing and speedy delivery!
ORD952353,Houston,2023-10-25,23:07:00,37,54,100.83,Food was cold but driver was nice.
ORD644107,Boston,2023-10-25,15:00:00,39,32,116.4,Food was cold but driver was nice.
ORD728204,Chicago,2023-10-06,20:10:00,14,19,73.25,Driver was polite and food was hot.
,New York,2023-10-15,19:18:00,37,54,41.96,"Average experience, nothing special."
,Miami,2023-10-03,02:15:00,37,38,53.17,Food was cold but driver was nice.
ORD790130,Seattle,2023-10-26,06:40:00,42,53,61.72,Missing an item but otherwise fine.
ORD428137,Miami,2023-10-27,18:19:00,30,53,68.61,Missing an item but otherwise fine.
ORD146908,Boston,2023-10-06,00:09:00,30,32,115.53,Missing an item but otherwise fine.
ORD720529,San Francisco,2023-10-28,21:43:00,39,27,91.56,Missing an item but otherwise fine.
,Houston,2023-10-20,16:58:00,29,48,23.74,"Average experience, nothing special."
ORD828252,Miami,2023-10-13,01:38:00,44,32,22.41,"Average experience, nothing special."
ORD830650,Seattle,2023-10-13,18:16:00,15,60,101.15,Driver was polite and food was hot.
ORD961476,San Francisco,2023-10-29,00:46:00,11,46,54.79,Amazing and speedy delivery!
ORD383246,New York,2023-10-28,23:19:00,35,40,82.22,Driver was polite and food was hot.
ORD915866,Chicago,2023-10-18,00:18:00,35,33,43.73,Missing an item but otherwise fine.
ORD333020,Chicago,2023-10-05,23:00:00,24,52,91.47,Amazing and speedy delivery!
ORD945989,New York,2023-10-15,10:51:00,34,52,51.63,Driver was polite and food was hot.
ORD678333,Chicago,2023-10-27,12:57:00,29,39,114.38,Food was cold but driver was nice.
ORD945241,Houston,2023-10-19,05:31:00,36,56,28.4,Driver was polite and food was hot.
ORD847868,Miami,2023-10-01,22:23:00,34,36,20.55,Driver was polite and food was hot.
ORD841870,Seattle,2023-10-30,14:11:00,36,57,58.92,"Average experience, nothing special."
ORD471197,Houston,2023-10-22,08:02:00,35,52,113.88,Missing an item but otherwise fine.
ORD999595,San Francisco,2023-10-11,21:53:00,13,45,95.91,Amazing and speedy delivery!
ORD180418,Miami,2023-10-05,14:28:00,25,22,23.88,"Average experience, nothing special."
ORD616791,Houston,2023-10-14,12:14:00,10,51,112.91,Amazing and speedy delivery!
ORD640028,Seattle,2023-10-07,17:01:00,21,26,57.57,Driver was polite and food was hot.
ORD971783,New York,2023-10-29,13:09:00,10,46,88.77,Driver was polite and food was hot.
ORD874879,Seattle,2023-10-17,04:54:00,12,57,19.45,Driver was polite and food was hot.
ORD807287,Chicago,2023-10-21,22:03:00,10,30,22.89,Driver was polite and food was hot.
ORD153379,New York,2023-10-07,13:38:00,17,40,110.97,"Super fast, piping hot!"
ORD992104,San Francisco,2023-10-12,20:49:00,36,38,65.73,Food was cold but driver was nice.
ORD873876,Seattle,2023-10-13,13:11:00,19,51,101.7,"Super fast, piping hot!"
ORD747756,New York,2023-10-03,02:42:00,18,41,15.62,"Super fast, piping hot!"
ORD471083,Houston,2023-10-22,10:50:00,40,41,15.93,"Average experience, nothing special."
ORD188860,Houston,2023-10-21,02:34:00,38,26,110.88,"Average experience, nothing special."
ORD788530,San Francisco,2023-10-01,19:33:00,29,42,59.98,Missing an item but otherwise fine.
ORD382572,Houston,2023-10-09,19:00:00,46,47,31.99,Very late and spilled.
ORD106092,New York,2023-10-17,14:23:00,10,31,44.91,Amazing and speedy delivery!
ORD880060,New York,2023-10-07,14:01:00,53,29,84.95,"Terrible cold food, completely unacceptable."
ORD378711,Boston,2023-10-23,07:32:00,42,27,49.11,Driver was polite and food was hot.
ORD877931,Chicago,2023-10-19,16:47:00,41,26,115.56,Driver was polite and food was hot.
,New York,2023-10-02,11:07:00,28,40,60.11,"Average experience, nothing special."
ORD555426,San Francisco,2023-10-28,16:11:00,32,37,66.02,Driver was polite and food was hot.
ORD259903,Boston,2023-10-21,00:32:00,28,26,105.74,Missing an item but otherwise fine.
ORD550005,Houston,2023-10-12,18:11:00,20,25,88.62,Amazing and speedy delivery!
ORD297833,Chicago,2023-10-24,08:41:00,50,33,27.65,Restaurant ignored my instructions.
,Chicago,2023-10-19,18:19:00,29,46,16.85,"Average experience, nothing special."
,Seattle,2023-10-10,14:04:00,44,59,117.91,Missing an item but otherwise fine.
ORD602472,Miami,2023-10-11,14:15:00,34,46,82.61,Food was cold but driver was nice.
,Houston,2023-10-15,08:22:00,10,34,48.58,Driver was polite and food was hot.
ORD100561,Seattle,2023-10-03,15:57:00,57,39,37.26,Very late and spilled.
ORD735984,San Francisco,2023-10-22,23:37:00,37,40,46.96,Driver was polite and food was hot.
ORD816137,San Francisco,2023-10-05,21:50:00,35,42,92.84,"Average experience, nothing special."
ORD717518,San Francisco,2023-10-17,22:44:00,15,32,76.35,Driver was polite and food was hot.
ORD236823,New York,2023-10-05,11:17:00,27,56,116.67,Food was cold but driver was nice.
ORD302299,Miami,2023-10-31,06:44:00,20,58,51.0,Amazing and speedy delivery!
ORD311811,Seattle,2023-10-23,01:58:00,10,28,19.6,Driver was polite and food was hot.
ORD846169,San Francisco,2023-10-10,05:24:00,29,47,81.14,Missing an item but otherwise fine.
ORD170997,Houston,2023-10-06,20:16:00,60,52,112.79,"Terrible cold food, completely unacceptable."
ORD275044,San Francisco,2023-10-24,10:22:00,11,21,115.36,Amazing and speedy delivery!
ORD827505,Seattle,2023-10-04,06:25:00,16,44,66.98,Amazing and speedy delivery!
ORD178628,Miami,2023-10-25,17:36:00,42,43,57.09,Driver was polite and food was hot.
ORD103775,Miami,2023-10-13,20:33:00,51,32,77.17,Very late and spilled.
ORD929053,Miami,2023-10-01,21:41:00,12,35,46.86,Driver was polite and food was hot.
ORD381558,Chicago,2023-10-11,12:40:00,28,33,19.79,Food was cold but driver was nice.
ORD770685,San Francisco,2023-10-12,08:12:00,48,22,82.45,Very late and spilled.
ORD320172,New York,2023-10-12,19:59:00,54,19,83.11,Restaurant ignored my instructions.
ORD487040,San Francisco,2023-10-30,07:04:00,13,27,57.88,Driver was polite and food was hot.
ORD160045,Boston,2023-10-29,07:55:00,62,19,101.51,Restaurant ignored my instructions.
ORD393276,Seattle,2023-10-11,11:31:00,47,56,26.18,Restaurant ignored my instructions.
ORD369845,Seattle,2023-10-18,21:14:00,65,57,72.84,Restaurant ignored my instructions.
ORD381850,Chicago,2023-10-21,15:00:00,36,47,39.33,Driver was polite and food was hot.
ORD602275,Houston,2023-10-21,05:57:00,50,30,63.24,Very late and spilled.
ORD614345,New York,2023-10-09,12:22:00,38,38,32.11,Missing an item but otherwise fine.
ORD820756,New York,2023-10-09,14:08:00,26,28,22.57,"Average experience, nothing special."
ORD776456,Seattle,2023-10-12,15:53:00,36,19,78.35,"Average experience, nothing special."
ORD215380,Boston,2023-10-18,16:45:00,28,60,113.14,Food was cold but driver was nice.
ORD187656,Boston,2023-10-07,12:23:00,26,19,115.55,Food was cold but driver was nice.
ORD958002,Boston,2023-10-06,08:10:00,65,24,36.24,"Terrible cold food, completely unacceptable."
ORD565909,Chicago,2023-10-23,08:46:00,35,34,20.87,Driver was polite and food was hot.
ORD229054,Boston,2023-10-13,16:09:00,18,21,25.8,Amazing and speedy delivery!
,Chicago,2023-10-15,00:08:00,41,20,38.8,Food was cold but driver was nice.
,San Francisco,2023-10-19,00:57:00,19,33,111.78,Driver was polite and food was hot.
ORD849575,New York,2023-10-19,00:15:00,33,33,25.68,"Average experience, nothing special."
ORD745604,New York,2023-10-14,07:49:00,23,42,111.95,"Super fast, piping hot!"
ORD733870,Miami,2023-10-05,08:38:00,39,30,86.34,Missing an item but otherwise fine.
ORD820540,Miami,2023-10-08,08:05:00,42,37,51.58,Missing an item but otherwise fine.
ORD623502,Boston,2023-10-06,05:31:00,11,23,97.83,Driver was polite and food was hot.
ORD253709,Chicago,2023-10-08,06:22:00,10,43,61.9,"Super fast, piping hot!"
ORD218661,Chicago,2023-10-23,06:35:00,10,24,48.92,"Super fast, piping hot!"
ORD503720,San Francisco,2023-10-07,07:19:00,12,50,59.5,"Super fast, piping hot!"
ORD767527,Chicago,2023-10-20,08:09:00,16,43,58.96,Driver was polite and food was hot.
ORD616530,Miami,2023-10-24,02:59:00,53,33,55.39,Restaurant ignored my instructions.
ORD652542,Chicago,2023-10-27,22:35:00,10,24,39.7,Driver was polite and food was hot.
ORD991913,San Francisco,2023-10-01,15:08:00,19,54,64.76,Amazing and speedy delivery!
ORD162471,San Francisco,2023-10-07,13:56:00,42,48,30.13,"Average experience, nothing special."
ORD541531,Chicago,2023-10-26,14:24:00,22,33,20.87,Amazing and speedy delivery!
,Seattle,2023-10-07,18:31:00,27,46,54.03,Food was cold but driver was nice.
ORD177353,Boston,2023-10-06,07:48:00,22,57,106.4,"Super fast, piping hot!"
,Miami,2023-10-02,20:59:00,37,45,30.72,Food was cold but driver was nice.
ORD246918,Houston,2023-10-09,19:16:00,38,45,90.87,Missing an item but otherwise fine.
ORD829019,Seattle,2023-10-21,16:57:00,37,21,78.44,Food was cold but driver was nice.
ORD111395,Boston,2023-10-09,09:36:00,30,46,86.39,Driver was polite and food was hot.
ORD969812,Seattle,2023-10-22,04:13:00,29,33,59.49,Missing an item but otherwise fine.
ORD196402,Houston,2023-10-08,15:17:00,49,27,93.03,Restaurant ignored my instructions.
ORD329540,Miami,2023-10-19,17:21:00,10,23,100.74,Driver was polite and food was hot.
ORD784405,Houston,2023-10-22,19:40:00,47,43,32.31,Restaurant ignored my instructions.
ORD304189,Miami,2023-10-18,09:46:00,29,40,17.95,Missing an item but otherwise fine.
ORD211636,Chicago,2023-10-14,08:15:00,36,57,16.15,Food was cold but driver was nice.
ORD311524,New York,2023-10-15,13:39:00,27,55,74.3,Missing an item but otherwise fine.
ORD607308,New York,2023-10-27,03:46:00,27,39,24.79,Food was cold but driver was nice.
,Miami,2023-10-15,13:05:00,22,31,48.02,"Super fast, piping hot!"
ORD235808,San Francisco,2023-10-19,06:42:00,39,45,109.13,Food was cold but driver was nice.
,Houston,2023-10-24,10:03:00,33,56,106.23,Driver was polite and food was hot.
ORD258898,Houston,2023-10-03,04:52:00,21,24,107.95,Driver was polite and food was hot.
ORD342818,Chicago,2023-10-05,17:54:00,50,29,119.31,Restaurant ignored my instructions.
ORD864118,Seattle,2023-10-24,07:55:00,11,52,112.67,Driver was polite and food was hot.
ORD237570,New York,2023-10-17,00:55:00,22,43,40.11,"Super fast, piping hot!"
ORD259804,New York,2023-10-29,06:43:00,42,19,29.98,Driver was polite and food was hot.
ORD936116,Houston,2023-10-15,14:07:00,31,39,32.82,Food was cold but driver was nice.
ORD393724,San Francisco,2023-10-14,22:53:00,23,41,24.37,Driver was polite and food was hot.
ORD583122,Boston,2023-10-09,15:44:00,29,47,83.28,Missing an item but otherwise fine.
ORD696360,New York,2023-10-07,21:25:00,46,42,105.2,"Terrible cold food, completely unacceptable."
ORD749785,Miami,2023-10-19,17:56:00,36,58,114.96,Missing an item but otherwise fine.
,Miami,2023-10-18,12:10:00,26,47,42.6,Driver was polite and food was hot.
ORD775143,Boston,2023-10-03,10:37:00,54,54,15.83,Restaurant ignored my instructions.
ORD265890,Boston,2023-10-06,07:01:00,39,23,38.42,Driver was polite and food was hot.
ORD465887,New York,2023-10-22,12:56:00,10,24,33.93,"Super fast, piping hot!"
ORD516226,Chicago,2023-10-06,10:21:00,34,44,49.52,Driver was polite and food was hot.
ORD733727,New York,2023-10-15,22:34:00,10,36,62.73,"Super fast, piping hot!"
ORD592796,Seattle,2023-10-26,07:23:00,32,32,48.62,"Average experience, nothing special."
ORD911813,Boston,2023-10-02,22:13:00,10,46,117.75,"Super fast, piping hot!"
,Boston,2023-10-11,05:07:00,54,46,43.33,Very late and spilled.
ORD248622,Boston,2023-10-30,10:21:00,43,47,106.49,Missing an item but otherwise fine.
ORD372050,Boston,2023-10-25,09:12:00,36,22,24.71,"Average experience, nothing special."
ORD889762,Houston,2023-10-21,00:05:00,27,49,71.23,Driver was polite and food was hot.
ORD558001,Seattle,2023-10-08,19:31:00,39,55,55.86,Missing an item but otherwise fine.
ORD726134,San Francisco,2023-10-01,22:51:00,37,39,16.49,"Average experience, nothing special."
ORD623706,New York,2023-10-22,08:59:00,52,45,42.59,"Terrible cold food, completely unacceptable."
ORD972950,New York,2023-10-01,16:01:00,43,32,93.3,Food was cold but driver was nice.
ORD672612,Miami,2023-10-10,00:59:00,13,43,37.69,Amazing and speedy delivery!
ORD812641,New York,2023-10-11,01:08:00,27,38,109.15,Missing an item but otherwise fine.
ORD230804,Seattle,2023-10-24,08:25:00,28,48,58.48,Driver was polite and food was hot.
ORD668817,New York,2023-10-17,12:11:00,10,30,63.18,"Super fast, piping hot!"
ORD723789,Miami,2023-10-18,11:33:00,48,46,55.06,Very late and spilled.
ORD836197,New York,2023-10-21,09:52:00,10,25,24.41,Amazing and speedy delivery!
ORD531257,Houston,2023-10-02,05:57:00,10,58,112.36,Amazing and speedy delivery!
ORD627812,Boston,2023-10-06,00:55:00,26,45,37.25,Missing an item but otherwise fine.
ORD220063,Boston,2023-10-22,04:35:00,28,49,114.81,"Average experience, nothing special."
ORD586483,Boston,2023-10-17,10:58:00,10,44,15.8,Driver was polite and food was hot.
ORD632216,San Francisco,2023-10-18,13:13:00,44,35,47.28,Missing an item but otherwise fine.
ORD104359,New York,2023-10-20,08:59:00,42,28,98.0,Food was cold but driver was nice.
ORD729088,San Francisco,2023-10-25,02:51:00,20,29,115.71,"Super fast, piping hot!"
ORD510373,Boston,2023-10-21,01:42:00,37,55,60.06,Food was cold but driver was nice.
ORD863481,Houston,2023-10-30,10:59:00,50,39,69.31,Very late and spilled.
ORD844515,Boston,2023-10-21,09:46:00,35,59,111.25,Driver was polite and food was hot.
ORD438065,New York,2023-10-26,15:56:00,13,24,17.69,Amazing and speedy delivery!
ORD722107,Miami,2023-10-02,00:37:00,41,43,17.66,Food was cold but driver was nice.
ORD765282,Boston,2023-10-07,10:36:00,47,41,34.59,Restaurant ignored my instructions.
ORD411345,Boston,2023-10-31,04:44:00,39,35,84.22,Driver was polite and food was hot.
,Seattle,2023-10-14,00:21:00,56,20,82.03,Very late and spilled.
ORD216320,Chicago,2023-10-27,20:49:00,10,37,42.51,Amazing and speedy delivery!
,Boston,2023-10-09,17:18:00,35,42,110.84,Driver was polite and food was hot.
ORD614889,Seattle,2023-10-10,23:10:00,34,23,37.08,Driver was polite and food was hot.
ORD428817,Houston,2023-10-20,14:40:00,15,29,33.88,Driver was polite and food was hot.
ORD791710,New York,2023-10-01,23:05:00,11,40,119.34,Amazing and speedy delivery!
ORD729138,New York,2023-10-23,12:34:00,21,29,69.78,Driver was polite and food was hot.
ORD302212,Miami,2023-10-13,01:59:00,15,28,37.71,Driver was polite and food was hot.
,New York,2023-10-18,02:34:00,18,39,29.55,Amazing and speedy delivery!
ORD232729,San Francisco,2023-10-05,07:09:00,28,54,83.45,Food was cold but driver was nice.
ORD619885,Miami,2023-10-22,18:09:00,47,44,111.85,"Terrible cold food, completely unacceptable."
ORD820431,New York,2023-10-12,21:11:00,43,56,98.28,Driver was polite and food was hot.
ORD932673,Seattle,2023-10-28,05:48:00,10,50,60.51,Amazing and speedy delivery!
ORD883369,Miami,2023-10-21,19:20:00,28,43,60.08,Food was cold but driver was nice.
ORD763432,Houston,2023-10-27,07:29:00,43,29,108.39,Food was cold but driver was nice.
ORD529715,Miami,2023-10-24,18:33:00,22,41,56.82,Driver was polite and food was hot.
ORD438355,Boston,2023-10-06,17:14:00,57,30,52.56,"Terrible cold food, completely unacceptable."
ORD489714,New York,2023-10-04,19:21:00,11,39,87.27,Amazing and speedy delivery!
ORD695034,Chicago,2023-10-16,11:13:00,48,54,21.95,"Terrible cold food, completely unacceptable."
ORD652874,Miami,2023-10-14,09:47:00,33,60,59.28,Food was cold but driver was nice.
ORD435671,Chicago,2023-10-21,07:22:00,48,22,99.29,Very late and spilled.
,Chicago,2023-10-24,04:40:00,28,57,49.32,Driver was polite and food was hot.
ORD122301,New York,2023-10-18,22:11:00,37,60,97.25,Missing an item but otherwise fine.
ORD584202,New York,2023-10-27,16:53:00,23,53,111.39,"Super fast, piping hot!"
ORD117062,Houston,2023-10-03,06:44:00,58,25,102.13,Very late and spilled.
ORD388016,Miami,2023-10-20,09:23:00,24,39,66.85,Amazing and speedy delivery!
ORD830288,Houston,2023-10-03,15:25:00,42,60,116.55,Driver was polite and food was hot.
ORD747995,Chicago,2023-10-07,00:37:00,38,25,119.32,Food was cold but driver was nice.
ORD192292,Seattle,2023-10-21,07:53:00,36,42,100.7,"Average experience, nothing special."
ORD821673,New York,2023-10-25,23:10:00,37,22,114.45,Food was cold but driver was nice.
ORD821338,Boston,2023-10-04,21:58:00,21,43,43.34,Driver was polite and food was hot.
ORD711795,Boston,2023-10-09,06:04:00,22,56,108.22,Amazing and speedy delivery!
ORD800695,Miami,2023-10-20,07:26:00,31,52,40.25,Food was cold but driver was nice.
ORD394169,New York,2023-10-23,06:02:00,19,35,95.45,Amazing and speedy delivery!
ORD976129,Seattle,2023-10-05,06:27:00,51,60,92.2,Very late and spilled.
ORD178794,Seattle,2023-10-10,20:54:00,35,32,64.16,Food was cold but driver was nice.
ORD209612,Chicago,2023-10-19,00:36:00,29,56,94.97,Missing an item but otherwise fine.
ORD897429,Chicago,2023-10-24,21:21:00,52,51,26.09,Restaurant ignored my instructions.
ORD481308,Houston,2023-10-07,10:04:00,21,58,68.91,"Super fast, piping hot!"
ORD391334,Seattle,2023-10-19,17:08:00,10,25,30.47,Driver was polite and food was hot.
ORD352248,Houston,2023-10-06,09:04:00,40,30,43.01,Food was cold but driver was nice.
ORD574628,San Francisco,2023-10-23,04:11:00,25,46,37.27,Food was cold but driver was nice.
ORD632599,New York,2023-10-19,13:34:00,36,47,43.62,Missing an item but otherwise fine.
,San Francisco,2023-10-05,22:51:00,10,31,57.28,Amazing and speedy delivery!
ORD736955,Miami,2023-10-28,12:52:00,53,46,26.46,"Terrible cold food, completely unacceptable."
ORD216478,Miami,2023-10-03,18:29:00,30,36,40.07,Food was cold but driver was nice.
,Miami,2023-10-25,17:14:00,34,44,56.15,"Average experience, nothing special."
ORD964098,Chicago,2023-10-06,02:40:00,38,32,51.5,"Average experience, nothing special."
ORD401967,New York,2023-10-14,14:34:00,21,25,34.43,Driver was polite and food was hot.
ORD420155,San Francisco,2023-10-29,19:32:00,43,23,32.5,"Average experience, nothing special."
ORD248723,Seattle,2023-10-16,14:49:00,11,49,59.93,Amazing and speedy delivery!
ORD376648,Miami,2023-10-02,10:45:00,36,41,116.8,Food was cold but driver was nice.
,Houston,2023-10-28,00:58:00,23,26,19.74,Amazing and speedy delivery!
ORD404777,Boston,2023-10-02,07:00:00,39,28,96.4,"Average experience, nothing special."
ORD871947,Houston,2023-10-06,01:14:00,14,50,92.16,"Super fast, piping hot!"
ORD610125,San Francisco,2023-10-26,08:04:00,29,40,108.59,Missing an item but otherwise fine.
ORD383049,Miami,2023-10-28,14:43:00,46,59,17.18,Restaurant ignored my instructions.
ORD791396,Chicago,2023-10-20,04:11:00,44,55,92.81,Food was cold but driver was nice.
ORD880523,Chicago,2023-10-21,02:28:00,29,43,82.07,Food was cold but driver was nice.
ORD811774,Chicago,2023-10-13,23:12:00,10,35,110.58,Driver was polite and food was hot.
ORD510020,Houston,2023-10-17,09:02:00,20,36,47.48,Driver was polite and food was hot.
ORD835928,Boston,2023-10-03,08:54:00,18,48,74.5,"Super fast, piping hot!"
ORD108739,Seattle,2023-10-17,07:01:00,47,28,63.96,"Terrible cold food, completely unacceptable."
ORD403858,Houston,2023-10-08,08:06:00,14,37,21.78,"Super fast, piping hot!"
,Chicago,2023-10-14,21:56:00,14,37,101.67,Amazing and speedy delivery!
,Boston,2023-10-07,02:50:00,24,19,20.24,Driver was polite and food was hot.
ORD397025,New York,2023-10-07,18:26:00,44,36,29.98,"Average experience, nothing special."
ORD184638,Chicago,2023-10-10,10:53:00,29,59,55.56,Missing an item but otherwise fine.
ORD202905,San Francisco,2023-10-19,15:57:00,33,57,47.63,Missing an item but otherwise fine.
ORD438144,San Francisco,2023-10-27,03:57:00,32,27,58.71,"Average experience, nothing special."
ORD189755,Miami,2023-10-10,13:56:00,22,59,63.42,"Super fast, piping hot!"
ORD974357,Seattle,2023-10-09,20:18:00,22,39,67.9,"Super fast, piping hot!"
ORD548443,Houston,2023-10-17,18:33:00,33,45,63.43,Driver was polite and food was hot.
,Miami,2023-10-26,22:29:00,30,38,97.6,"Average experience, nothing special."
ORD233457,Miami,2023-10-27,21:53:00,23,55,107.17,Driver was polite and food was hot.
ORD511733,Boston,2023-10-03,22:29:00,45,52,63.32,Driver was polite and food was hot.
,Boston,2023-10-03,23:22:00,45,60,26.24,Missing an item but otherwise fine.
,Boston,2023-10-28,13:11:00,25,22,27.75,Missing an item but otherwise fine.
ORD875278,New York,2023-10-28,02:34:00,46,32,69.21,Restaurant ignored my instructions.
ORD619364,Boston,2023-10-27,01:55:00,50,28,46.59,Restaurant ignored my instructions.
ORD106764,Miami,2023-10-15,15:35:00,54,31,27.04,"Terrible cold food, completely unacceptable."
ORD226913,Houston,2023-10-01,12:03:00,18,20,102.44,Amazing and speedy delivery!
ORD227728,Houston,2023-10-21,16:46:00,28,49,118.18,Missing an item but otherwise fine.
ORD673276,Boston,2023-10-12,04:37:00,28,58,27.94,Driver was polite and food was hot.
ORD293785,Boston,2023-10-08,03:45:00,50,34,32.93,Very late and spilled.
ORD603805,Houston,2023-10-26,09:08:00,24,42,85.11,Driver was polite and food was hot.
ORD938708,Houston,2023-10-19,07:17:00,51,45,100.42,Very late and spilled.
,Miami,2023-10-08,05:51:00,11,38,18.58,Amazing and speedy delivery!
ORD749987,New York,2023-10-31,02:27:00,35,41,116.09,Driver was polite and food was hot.
ORD580614,Miami,2023-10-22,19:05:00,22,51,37.13,"Super fast, piping hot!"
ORD165814,Seattle,2023-10-25,09:31:00,71,28,51.95,Very late and spilled.
ORD849923,Houston,2023-10-27,03:07:00,35,23,111.2,Missing an item but otherwise fine.
ORD594668,Seattle,2023-10-30,20:40:00,23,30,75.48,Driver was polite and food was hot.
ORD650957,Miami,2023-10-24,13:46:00,28,58,102.14,Missing an item but otherwise fine.
,Chicago,2023-10-04,13:49:00,53,33,25.14,Restaurant ignored my instructions.
ORD812321,Boston,2023-10-06,08:02:00,10,34,26.07,Driver was polite and food was hot.
ORD502740,New York,2023-10-09,10:04:00,33,22,79.25,Driver was polite and food was hot.
,Miami,2023-10-06,17:03:00,29,59,103.27,Missing an item but otherwise fine.
ORD832667,Houston,2023-10-09,10:08:00,13,27,118.83,"Super fast, piping hot!"
ORD305225,Chicago,2023-10-27,14:44:00,29,31,92.93,Missing an item but otherwise fine.
ORD947954,New York,2023-10-21,06:07:00,46,56,17.55,Very late and spilled.
ORD949355,Miami,2023-10-05,21:05:00,30,53,105.77,Driver was polite and food was hot.
ORD865436,Chicago,2023-10-17,00:09:00,31,32,74.89,Driver was polite and food was hot.
ORD473801,Boston,2023-10-23,01:27:00,15,23,61.08,Amazing and speedy delivery!
ORD174310,New York,2023-10-29,23:11:00,17,27,97.15,Driver was polite and food was hot.
,New York,2023-10-15,01:45:00,25,33,101.24,Missing an item but otherwise fine.
ORD363592,Seattle,2023-10-14,16:39:00,30,41,22.14,Driver was polite and food was hot.
ORD178409,Miami,2023-10-08,16:26:00,19,51,47.79,Driver was polite and food was hot.
,Miami,2023-10-29,15:44:00,27,49,113.38,Food was cold but driver was nice.
ORD133842,Boston,2023-10-13,11:20:00,23,22,29.63,"Super fast, piping hot!"
ORD445620,Chicago,2023-10-26,09:34:00,39,50,22.66,Food was cold but driver was nice.
ORD837244,New York,2023-10-27,03:53:00,43,45,77.81,Missing an item but otherwise fine.
ORD678211,Chicago,2023-10-29,08:57:00,10,36,90.95,"Super fast, piping hot!"
,Houston,2023-10-06,05:40:00,10,38,97.06,"Super fast, piping hot!"
,New York,2023-10-11,20:47:00,28,31,71.09,Food was cold but driver was nice.
ORD873768,Boston,2023-10-18,18:24:00,47,43,88.02,"Terrible cold food, completely unacceptable."
ORD676239,New York,2023-10-21,01:23:00,31,47,27.39,"Average experience, nothing special."
ORD485570,Chicago,2023-10-29,12:28:00,21,33,24.66,Amazing and speedy delivery!
ORD883785,Boston,2023-10-01,22:59:00,41,19,106.69,Food was cold but driver was nice.
ORD180333,New York,2023-10-12,20:59:00,45,39,51.72,Missing an item but otherwise fine.
ORD406616,Miami,2023-10-31,07:40:00,35,44,65.26,"Average experience, nothing special."
ORD180088,Seattle,2023-10-07,01:41:00,29,41,109.25,Driver was polite and food was hot.
ORD417423,Boston,2023-10-11,12:37:00,48,54,45.73,"Terrible cold food, completely unacceptable."
ORD380531,New York,2023-10-31,05:58:00,22,41,109.54,Amazing and speedy delivery!
ORD182256,Chicago,2023-10-29,19:15:00,47,52,39.21,Very late and spilled.
ORD490479,Chicago,2023-10-26,16:00:00,25,47,83.24,Food was cold but driver was nice.
ORD122323,Boston,2023-10-22,03:38:00,10,21,43.38,"Super fast, piping hot!"
ORD967359,Houston,2023-10-28,06:31:00,35,20,105.59,Driver was polite and food was hot.
ORD335351,Houston,2023-10-19,00:10:00,28,30,84.29,"Average experience, nothing special."
,New York,2023-10-25,17:38:00,23,57,94.22,"Super fast, piping hot!"
ORD375285,Chicago,2023-10-16,19:15:00,47,20,50.8,Restaurant ignored my instructions.
ORD548317,Boston,2023-10-29,18:53:00,37,25,73.1,Food was cold but driver was nice.
ORD660737,Houston,2023-10-14,13:57:00,10,55,90.52,"Super fast, piping hot!"
ORD499812,Chicago,2023-10-25,02:48:00,10,19,44.47,Amazing and speedy delivery!
,Boston,2023-10-13,23:43:00,39,53,46.06,"Average experience, nothing special."
ORD745448,Boston,2023-10-27,11:47:00,28,60,100.08,Missing an item but otherwise fine.
,Miami,2023-10-29,04:06:00,41,39,102.78,Missing an item but otherwise fine.
ORD118105,Houston,2023-10-09,15:17:00,14,59,103.65,"Super fast, piping hot!"
ORD707723,San Francisco,2023-10-11,09:57:00,36,58,72.9,Food was cold but driver was nice.
ORD370539,Chicago,2023-10-04,09:58:00,31,33,81.19,Driver was polite and food was hot.
ORD787842,Chicago,2023-10-08,04:28:00,18,26,83.73,Amazing and speedy delivery!
ORD561697,New York,2023-10-09,21:16:00,26,35,117.4,"Average experience, nothing special."
